,code,term,system,codelist,cui
200,522911000001108,Ibuprofen 400mg tablets (Aspar Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-522911000001108
201,644111000001107,Ibuprofen 400mg tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-644111000001107
202,714611000001102,Ibuprofen 400mg tablets (OBG Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-714611000001102
203,18722511000001100,Diclofenac sodium 50mg gastro-resistant tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-18722511000001100
204,20323711000001100,Diclofenac sodium 50mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-20323711000001100
205,21943211000001100,Diclofenac sodium 50mg gastro-resistant tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-21943211000001100
206,30049011000001100,Diclofenac sodium 50mg gastro-resistant tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-30049011000001100
207,30825611000001100,Diclofenac sodium 50mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-30825611000001100
208,34603211000001100,Diclofenac sodium 50mg gastro-resistant tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled,S-34603211000001100
209,36785011000001100,Diclofenac sodium 50mg gastro-resistant tablets (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-36785011000001104
210,37926911000001100,Diclofenac sodium 50mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-37926911000001104
211,22679511000001100,Diclofenac sodium 50mg gastro-resistant / Misoprostol 200microgram tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-22679511000001100
212,11634411000001100,Diclofenac 50mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-11634411000001100
213,8439611000001100,Diclofenac 25mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-8439611000001100
214,8440111000001100,Diclofenac 25mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-8440111000001100
215,17359311000001100,Diclofenac 10mg dispersible tablets (Special Order),SNOMED,bleeding_medications_hasbled,S-17359311000001100
216,11632711000001100,Diclofenac 12.5mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-11632711000001100
217,11633411000001100,Diclofenac 12.5mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-11633411000001100
218,8438311000001100,Diclofenac 10mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-8438311000001100
219,8438611000001100,Diclofenac 10mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-8438611000001100
220,15238211000001100,Diclofenac 100mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-15238211000001100
221,15238511000001100,Diclofenac 100mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-15238511000001100
222,28414411000001100,Diclofenac 40mg/5ml oral solution (Special Order),SNOMED,bleeding_medications_hasbled,S-28414411000001100
223,28414711000001100,Diclofenac 40mg/5ml oral suspension (Special Order),SNOMED,bleeding_medications_hasbled,S-28414711000001100
224,11615511000001100,Diclofenac 50mg/5ml oral suspension (Drug Tariff Special Order),SNOMED,bleeding_medications_hasbled,S-11615511000001100
225,2911000001100,Voltarol 25mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-2911000001100
226,745711000001100,Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-745711000001100
227,804711000001107,Voltarol Retard 100mg tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-804711000001107
228,3354811000001100,Voltarol 50mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-3354811000001100
229,763111000001107,Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-763111000001107
230,358411000001104,Rhumalgan CR 75 tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-358411000001104
231,324811000001106,Rhumalgan CR 100 tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-324811000001106
232,182611000001101,Diclofenac sodium 25mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-182611000001101
233,268911000001105,Diclofenac sodium 25mg gastro-resistant tablets (Sterwin Medicines),SNOMED,bleeding_medications_hasbled,S-268911000001105
234,271711000001109,Diclofenac sodium 25mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-271711000001109
235,326211000001100,Diclofenac sodium 25mg gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled,S-326211000001100
236,530011000001108,Diclofenac sodium 25mg gastro-resistant tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-530011000001108
237,534911000001102,Diclofenac sodium 25mg gastro-resistant tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-534911000001102
238,555811000001109,Diclofenac sodium 25mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-555811000001109
239,780411000001108,Diclofenac sodium 25mg gastro-resistant tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-780411000001108
240,829411000001105,Diclofenac sodium 25mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-829411000001105
241,10401011000001100,Diclofenac sodium 25mg gastro-resistant tablets (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled,S-10401011000001100
242,17891411000001100,Diclofenac sodium 25mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17891411000001100
243,21943011000001100,Diclofenac sodium 25mg gastro-resistant tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-21943011000001100
244,23862211000001100,Diclofenac sodium 25mg gastro-resistant tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-23862211000001100
245,34604011000001100,Diclofenac sodium 25mg gastro-resistant tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled,S-34604011000001100
246,36784811000001100,Diclofenac sodium 25mg gastro-resistant tablets (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-36784811000001104
247,37236911000001100,Diclofenac sodium 25mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-37236911000001104
248,37926711000001100,Diclofenac sodium 25mg gastro-resistant tablets (Dexcel-Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-37926711000001104
249,13011000001106,Diclofenac sodium 50mg gastro-resistant tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-13011000001106
250,137711000001101,Diclofenac sodium 50mg gastro-resistant tablets (Sterwin Medicines),SNOMED,bleeding_medications_hasbled,S-137711000001101
251,252911000001102,Diclofenac sodium 50mg gastro-resistant tablets (Teva UK Ltd),SNOMED,bleeding_medications_hasbled,S-252911000001102
252,256211000001107,Diclofenac sodium 50mg gastro-resistant tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-256211000001107
253,302411000001106,Diclofenac sodium 50mg gastro-resistant tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-302411000001106
254,547611000001101,Diclofenac sodium 50mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-547611000001101
255,625011000001107,Diclofenac sodium 50mg gastro-resistant tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-625011000001107
256,699311000001103,Diclofenac sodium 50mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-699311000001103
257,700211000001105,Diclofenac sodium 50mg gastro-resistant tablets (Pfizer Ltd),SNOMED,bleeding_medications_hasbled,S-700211000001105
258,741211000001109,Diclofenac sodium 50mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-741211000001109
259,10401211000001100,Diclofenac sodium 50mg gastro-resistant tablets (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled,S-10401211000001100
260,17891611000001100,Diclofenac sodium 50mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17891611000001100
261,4626911000001100,Eccoxolac 300mg capsules (Meda Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-4626911000001100
262,10925311000001100,Etopan XL 600mg tablets (Sun Pharmaceutical Industries Europe B.V.),SNOMED,bleeding_medications_hasbled,S-10925311000001100
263,33548811000001100,Etolyn 600mg modified-release tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-33548811000001100
264,866711000001104,Fenbufen 300mg capsules (Genus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-866711000001104
265,920011000001100,Fenbufen 300mg capsules (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-920011000001100
266,931711000001108,Fenbufen 300mg capsules (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-931711000001108
267,940111000001102,Fenbufen 300mg capsules (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-940111000001102
268,343711000001102,Lederfen 450mg tablets (Mercury Pharma Group Ltd),SNOMED,bleeding_medications_hasbled,S-343711000001102
269,3684611000001100,Fenopron 300 tablets (Typharm Ltd),SNOMED,bleeding_medications_hasbled,S-3684611000001100
270,3685511000001100,Fenopron 600 tablets (Typharm Ltd),SNOMED,bleeding_medications_hasbled,S-3685511000001100
271,323611000001109,Flurbiprofen 50mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-323611000001109
272,477611000001108,Flurbiprofen 50mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-477611000001108
273,510811000001107,Flurbiprofen 50mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-510811000001107
274,574511000001107,Flurbiprofen 50mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-574511000001107
275,825611000001105,Flurbiprofen 50mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-825611000001105
276,4820811000001100,Flurbiprofen 50mg tablets (Genus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-4820811000001100
277,17909911000001100,Flurbiprofen 50mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17909911000001100
278,24616411000001100,Flurbiprofen 50mg tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-24616411000001100
279,91911000001105,Flurbiprofen 100mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-91911000001105
280,363911000001106,Flurbiprofen 100mg tablets (Actavis UK Ltd),SNOMED,bleeding_medications_hasbled,S-363911000001106
281,410711000001109,Flurbiprofen 100mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-410711000001109
282,686111000001107,Flurbiprofen 100mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-686111000001107
283,732111000001109,Flurbiprofen 100mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-732111000001109
284,4821011000001100,Flurbiprofen 100mg tablets (Genus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-4821011000001100
285,17910111000001100,Flurbiprofen 100mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17910111000001100
286,22014911000001100,Flurbiprofen 100mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-22014911000001100
287,24616611000001100,Flurbiprofen 100mg tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-24616611000001100
288,762311000001104,Froben 50mg tablets (Abbott Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-762311000001104
289,538211000001100,Froben 100mg tablets (Abbott Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-538211000001100
290,779411000001108,Ibuprofen 400mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-779411000001108
291,878411000001103,Ibuprofen 400mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-878411000001103
292,913811000001105,Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-913811000001105
293,4604211000001100,Ibuprofen 400mg tablets (Sussex Pharmaceutical Ltd),SNOMED,bleeding_medications_hasbled,S-4604211000001100
294,7928011000001100,Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd),SNOMED,bleeding_medications_hasbled,S-7928011000001100
295,9502111000001100,Ibuprofen 400mg tablets (Wockhardt UK Ltd),SNOMED,bleeding_medications_hasbled,S-9502111000001100
296,9648711000001100,Ibuprofen 400mg tablets (Galpharm International Ltd),SNOMED,bleeding_medications_hasbled,S-9648711000001100
297,9746611000001100,Ibuprofen 400mg caplets (The Boots Company Plc),SNOMED,bleeding_medications_hasbled,S-9746611000001100
298,9816611000001100,Ibuprofen 400mg tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-9816611000001100
299,10379111000001100,Ibuprofen 400mg tablets (Arrow Generics Ltd),SNOMED,bleeding_medications_hasbled,S-10379111000001100
300,11177511000001100,Ibuprofen 400mg tablets (Zentiva),SNOMED,bleeding_medications_hasbled,S-11177511000001100
301,13579211000001100,Ibuprofen 400mg tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-13579211000001100
302,14772911000001100,Ibuprofen 400mg tablets (Boston Healthcare Ltd),SNOMED,bleeding_medications_hasbled,S-14772911000001100
303,15055611000001100,Ibuprofen 400mg tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-15055611000001100
304,16057111000001100,Ibuprofen 400mg tablets (Bristol Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-16057111000001100
305,17931611000001100,Ibuprofen 400mg tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17931611000001100
306,18075111000001100,Ibuprofen 400mg tablets (Fannin UK Ltd),SNOMED,bleeding_medications_hasbled,S-18075111000001100
307,18558411000001100,Ibuprofen 400mg caplets (Bristol Laboratories Ltd),SNOMED,bleeding_medications_hasbled,S-18558411000001100
308,22046911000001100,Ibuprofen 400mg tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-22046911000001100
309,28984811000001100,Ibuprofen 400mg tablets (Crescent Pharma Ltd),SNOMED,bleeding_medications_hasbled,S-28984811000001100
310,30213011000001100,Ibuprofen 400mg tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-30213011000001100
311,36042811000001100,Ibuprofen 400mg tablets (Medreich Plc),SNOMED,bleeding_medications_hasbled,S-36042811000001104
312,37062811000001100,Ibuprofen 400mg tablets (Relonchem Ltd),SNOMED,bleeding_medications_hasbled,S-37062811000001104
313,15711000001109,Ibuprofen 600mg tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-15711000001109
314,25311000001101,Ibuprofen 600mg tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-25311000001101
315,32011000001107,Ibuprofen 600mg tablets (Kent Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-32011000001107
316,177111000001104,Ibuprofen 600mg tablets (OBG Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-177111000001104
317,281911000001103,Ibuprofen 600mg tablets (Sandoz Ltd),SNOMED,bleeding_medications_hasbled,S-281911000001103
318,334411000001107,Ibuprofen 600mg tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-334411000001107
319,368211000001105,Naproxen 500mg gastro-resistant tablets (Mylan),SNOMED,bleeding_medications_hasbled,S-368211000001105
320,678411000001107,Naproxen 500mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),SNOMED,bleeding_medications_hasbled,S-678411000001107
321,692711000001105,Naproxen 500mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd),SNOMED,bleeding_medications_hasbled,S-692711000001105
322,936011000001104,Naproxen 500mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-936011000001104
323,11426811000001100,Naproxen 500mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-11426811000001100
324,16213011000001100,Naproxen 500mg gastro-resistant tablets (Ranbaxy (UK) Ltd),SNOMED,bleeding_medications_hasbled,S-16213011000001100
325,17945711000001100,Naproxen 500mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd),SNOMED,bleeding_medications_hasbled,S-17945711000001100
326,20325911000001100,Naproxen 500mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),SNOMED,bleeding_medications_hasbled,S-20325911000001100
327,21817911000001100,Naproxen 500mg gastro-resistant tablets (Waymade Healthcare Plc),SNOMED,bleeding_medications_hasbled,S-21817911000001100
328,29928711000001100,Naproxen 500mg gastro-resistant tablets (Sigma Pharmaceuticals Plc),SNOMED,bleeding_medications_hasbled,S-29928711000001100
329,30062811000001100,Naproxen 500mg gastro-resistant tablets (DE Pharmaceuticals),SNOMED,bleeding_medications_hasbled,S-30062811000001100
330,30850111000001100,Naproxen 500mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),SNOMED,bleeding_medications_hasbled,S-30850111000001100
331,36781911000001100,Naproxen 500mg gastro-resistant tablets (Sovereign Medical Ltd),SNOMED,bleeding_medications_hasbled,S-36781911000001104
